Player Name,Unique ID,Player ID,Role,Date,Match ID,Season,Split,Event,Day,Stage,Round,Best of ,Game Number,Game,Team,Victory,OT,Extra Time,Arena,Closest to Ball_All Zones,Closest to Ball_Defense Zone,Closest to Ball_Neutral Zone,Closest to Ball_Offense Zone,Furthest from Ball_All Zones,Furthest from Ball_Defense Zone,Furthest from Ball_Neutral Zone,Furthest from Ball_Offense Zone,First man_All Zones,First man_Defense Zone,First man_Neutral Zone,First man_Offense Zone,Last man_All Zones,Last man_Defense Zone,Last man_Neutral Zone,Last man_Offense Zone,Left Side_All Zones,Left Side_Defense Zone,Left Side_Neutral Zone,Left Side_Offense Zone,Right Side_All Zones,Right Side_Defense Zone,Right Side_Neutral Zone,Right Side_Offense Zone,Ball Touches_All Zones,Ball Touches_Defense Zone,Ball Touches_Neutral Zone,Ball Touches_Offense Zone,Time on Ball_All Zones,Time on Ball_Defense Zone,Time on Ball_Neutral Zone,Time on Ball_Offense Zone,Behind Ball_All Zones,Behind Ball_Defense Zone,Behind Ball_Neutral Zone,Behind Ball_Offense Zone,Ahead of Ball_All Zones,Ahead of Ball_Defense Zone,Ahead of Ball_Neutral Zone,Ahead of Ball_Offense Zone,Average Ball Distance_All Zones,Average Ball Distance_Defense Zone,Average Ball Distance_Neutral Zone,Average Ball Distance_Offense Zone,Distance traveled_All Zones,Distance traveled_Defense Zone,Distance traveled_Neutral Zone,Distance traveled_Offense Zone,Distance traveled on ground_All Zones,Distance traveled on ground_Defense Zone,Distance traveled on ground_Neutral Zone,Distance traveled on ground_Offense Zone,Distance traveled in the air_All Zones,Distance traveled in the air_Defense Zone,Distance traveled in the air_Neutral Zone,Distance traveled in the air_Offense Zone,Distance traveled in low air_All Zones,Distance traveled in low air_Defense Zone,Distance traveled in low air_Neutral Zone,Distance traveled in low air_Offense Zone,Distance traveled in high air_All Zones,Distance traveled in high air_Defense Zone,Distance traveled in high air_Neutral Zone,Distance traveled in high air_Offense Zone,Average Speed_All Zones,Average Speed_Defense Zone,Average Speed_Neutral Zone,Average Speed_Offense Zone,Max Speed (82.8)_All Zones,Max Speed (82.8)_Defense Zone,Max Speed (82.8)_Neutral Zone,Max Speed (82.8)_Offense Zone,SuperSonic (80+)_All Zones,SuperSonic (80+)_Defense Zone,SuperSonic (80+)_Neutral Zone,SuperSonic (80+)_Offense Zone,Boost Speed (50-79)_All Zones,Boost Speed (50-79)_Defense Zone,Boost Speed (50-79)_Neutral Zone,Boost Speed (50-79)_Offense Zone,Drive Speed (1-49)_All Zones,Drive Speed (1-49)_Defense Zone,Drive Speed (1-49)_Neutral Zone,Drive Speed (1-49)_Offense Zone,Stopped_All Zones,Stopped_Defense Zone,Stopped_Neutral Zone,Stopped_Offense Zone,On Ground_All Zones,On Ground_Defense Zone,On Ground_Neutral Zone,On Ground_Offense Zone,In Air_All Zones,In Air_Defense Zone,In Air_Neutral Zone,In Air_Offense Zone,In Low Air_All Zones,In Low Air_Defense Zone,In Low Air_Neutral Zone,In Low Air_Offense Zone,In High Air_All Zones,In High Air_Defense Zone,In High Air_Neutral Zone,In High Air_Offense Zone,Average Boost_All Zones,Average Boost_Defense Zone,Average Boost_Neutral Zone,Average Boost_Offense Zone,Empty (0)_All Zones,Empty (0)_Defense Zone,Empty (0)_Neutral Zone,Empty (0)_Offense Zone,Low (0-33)_All Zones,Low (0-33)_Defense Zone,Low (0-33)_Neutral Zone,Low (0-33)_Offense Zone,Medium (34-66)_All Zones,Medium (34-66)_Defense Zone,Medium (34-66)_Neutral Zone,Medium (34-66)_Offense Zone,High (67-100)_All Zones,High (67-100)_Defense Zone,High (67-100)_Neutral Zone,High (67-100)_Offense Zone,Full (100)_All Zones,Full (100)_Defense Zone,Full (100)_Neutral Zone,Full (100)_Offense Zone,Boost Gained_All Zones,Boost Gained_Defense Zone,Boost Gained_Neutral Zone,Boost Gained_Offense Zone,Boost Lost_All Zones,Boost Lost_Defense Zone,Boost Lost_Neutral Zone,Boost Lost_Offense Zone,Boost Lost while SuperSonic_All Zones,Boost Lost while SuperSonic_Defense Zone,Boost Lost while SuperSonic_Neutral Zone,Boost Lost while SuperSonic_Offense Zone,Boost Lost while Max Speed_All Zones,Boost Lost while Max Speed_Defense Zone,Boost Lost while Max Speed_Neutral Zone,Boost Lost while Max Speed_Offense Zone,Boost Lost on Ground_All Zones,Boost Lost on Ground_Defense Zone,Boost Lost on Ground_Neutral Zone,Boost Lost on Ground_Offense Zone,Boost Lost in Air_All Zones,Boost Lost in Air_Defense Zone,Boost Lost in Air_Neutral Zone,Boost Lost in Air_Offense Zone,Boost Lost in Low Air_All Zones,Boost Lost in Low Air_Defense Zone,Boost Lost in Low Air_Neutral Zone,Boost Lost in Low Air_Offense Zone,Boost Lost in High Air_All Zones,Boost Lost in High Air_Defense Zone,Boost Lost in High Air_Neutral Zone,Boost Lost in High Air_Offense Zone,Passes Given_All Zones,Passes Given_Defense Zone,Passes Given_Neutral Zone,Passes Given_Offense Zone,Passes Received_All Zones,Passes Received_Defense Zone,Passes Received_Neutral Zone,Passes Received_Offense Zone,50/50s_All Zones,50/50s_Defense Zone,50/50s_Neutral Zone,50/50s_Offense Zone,Possession Losses_All Zones,Possession Losses_Defense Zone,Possession Losses_Neutral Zone,Possession Losses_Offense Zone,Interceptions_All Zones,Interceptions_Defense Zone,Interceptions_Neutral Zone,Interceptions_Offense Zone,Self Touches_All Zones,Self Touches_Defense Zone,Self Touches_Neutral Zone,Self Touches_Offense Zone,Score_All Zones,Score_Defense Zone,Score_Neutral Zone,Score_Offense Zone,Goals_All Zones,Goals_Defense Zone,Goals_Neutral Zone,Goals_Offense Zone,Shots_All Zones,Shots_Defense Zone,Shots_Neutral Zone,Shots_Offense Zone,Assists_All Zones,Assists_Defense Zone,Assists_Neutral Zone,Assists_Offense Zone,Saves_All Zones,Saves_Defense Zone,Saves_Neutral Zone,Saves_Offense Zone,Kills_All Zones,Kills_Defense Zone,Kills_Neutral Zone,Kills_Offense Zone,Deaths_All Zones,Deaths_Defense Zone,Deaths_Neutral Zone,Deaths_Offense Zone,Boost Lost When Demoed_All Zones,Boost Lost When Demoed_Defense Zone,Boost Lost When Demoed_Neutral Zone,Boost Lost When Demoed_Offense Zone,Avg Speed When Demoed_All Zones,Avg Speed When Demoed_Defense Zone,Avg Speed When Demoed_Neutral Zone,Avg Speed When Demoed_Offense Zone,Avg Speed After Killing_All Zones,Avg Speed After Killing_Defense Zone,Avg Speed After Killing_Neutral Zone,Avg Speed After Killing_Offense Zone,Avg Boost When Demoed_All Zones,Avg Boost When Demoed_Defense Zone,Avg Boost When Demoed_Neutral Zone,Avg Boost When Demoed_Offense Zone,Avg Boost When Killing_All Zones,Avg Boost When Killing_Defense Zone,Avg Boost When Killing_Neutral Zone,Avg Boost When Killing_Offense Zone,Small Pads Collected_All Zones,Small Pads Collected_Defense Zone,Small Pads Collected_Neutral Zone,Small Pads Collected_Offense Zone,Big Boosts Collected_All Zones,Big Boosts Collected_Defense Zone,Big Boosts Collected_Neutral Zone,Big Boosts Collected_Offense Zone,Overfill from Small Pads_All Zones,Overfill from Small Pads_Defense Zone,Overfill from Small Pads_Neutral Zone,Overfill from Small Pads_Offense Zone,Overfill from Big Boosts_All Zones,Overfill from Big Boosts_Defense Zone,Overfill from Big Boosts_Neutral Zone,Overfill from Big Boosts_Offense Zone,Boost Gained from Small Pads_All Zones,Boost Gained from Small Pads_Defense Zone,Boost Gained from Small Pads_Neutral Zone,Boost Gained from Small Pads_Offense Zone,Boost Gained from Big Boosts_All Zones,Boost Gained from Big Boosts_Defense Zone,Boost Gained from Big Boosts_Neutral Zone,Boost Gained from Big Boosts_Offense Zone
2Die4,SSA-P-10001,Steam|76561198256947172|0,STARTER,2026-06-12T18:04:11.000Z,20260612-180411-2026-2v2-2v2-GSL-USF-G2,2026,2v2,2v2,1,GSL,USF,5,2,44,MZANSI BALLERS,TRUE,FALSE,0,Forbidden Temple,50,19,13,18,51,24,15,13,59,18,17,24,42,24,11,7,41,15,12,14,59,27,15,17,33,9,12,12,37,9,11,17,71,33,18,20,29,10,9,11,2072,2293,2375,1534,471795,188897,123197,159701,263713,128578,71668,63467,198450,57400,48484,92566,160411,52077,39798,68536,38039,5323,8686,24030,57,54,56,63,6,1,2,3,14,5,4,6,48,19,11,18,38,19,12,7,0,0,0,0,61,30,17,14,39,12,10,17,31,11,8,12,8,1,2,5,40,42,44,33,19,4,7,8,58,24,14,19,13,5,3,5,29,13,10,6,10,3,4,2,2171,849,945,377,2141,990,367,784,46,17,8,21,252,41,71,140,994,600,184,210,1540,463,402,675,1204,406,318,480,336,57,84,195,4,1,0,3,7,4,2,1,3,0,2,1,8,3,1,4,6,3,2,1,12,4,3,5,693,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,0,178,178,0,0,49,49,0,0,78,0,78,0,59,59,0,0,0,0,0,0,66,36,16,14,17,5,11,1,28,28,0,0,230,47,176,7,764,404,192,168,1470,453,924,93
2Die4,SSA-P-10001,Steam|76561198256947172|0,STARTER,2026-06-12T18:12:35.000Z,20260612-181235-2026-2v2-2v2-GSL-USF-G3,2026,2v2,2v2,1,GSL,USF,5,3,52,MZANSI BALLERS,TRUE,FALSE,0,DFH Stadium,55,25,12,17,46,26,9,11,48,17,10,21,53,35,11,7,46,25,10,11,54,25,12,16,31,17,8,6,22,9,5,8,79,44,17,18,21,7,5,9,2021,2342,1997,1484,465444,215596,103836,146012,273094,144869,55456,72769,182770,67342,45926,69502,168894,63437,44259,61198,13876,3905,1667,8304,56,51,57,63,6,2,2,3,14,5,3,5,48,22,10,16,39,24,8,7,0,0,0,0,65,37,13,15,35,14,9,12,32,13,8,11,3,1,1,2,45,55,42,31,15,4,4,6,47,19,11,17,17,7,5,5,36,24,6,5,9,6,2,1,2618,1519,387,712,2565,1352,418,795,98,26,8,64,251,65,78,108,1490,836,180,474,1430,569,362,499,1297,536,336,425,133,33,26,74,7,1,4,2,7,3,1,3,3,2,0,1,7,4,2,1,11,6,3,2,9,9,0,0,615,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,3,1,0,2,5,1,2,2,280,0,170,110,52,63,65,34,72,73,0,72,56,0,85,55,47,38,0,51,55,26,10,19,22,14,4,4,9,9,0,0,420,325,90,5,651,303,120,228,1780,1075,310,395
Appelsous,SSA-P-10265,Epic|2c4f3569d60743beb7521c48e8a334c8|0,STARTER,2026-06-12T17:06:18.000Z,20260612-170618-2026-2v2-2v2-GSL-UQF-G1,2026,2v2,2v2,1,GSL,UQF,5,1,6,WHITE RABBIT GAMING,FALSE,FALSE,0,Mannfield (Night),49,23,10,16,52,24,12,16,55,21,13,22,46,26,9,11,51,24,11,16,49,22,11,16,15,9,2,4,14,6,4,4,66,35,14,16,34,11,7,16,2250,2271,2579,1999,478844,207860,113767,157217,284946,125849,63697,95400,185012,78835,47619,58558,149436,62995,35259,51182,35576,15840,12360,7376,56,53,60,57,6,2,2,2,15,6,5,4,45,20,10,15,39,20,7,13,0,0,0,0,63,30,13,21,37,16,9,12,30,13,6,11,7,3,2,1,39,48,36,29,17,4,6,7,53,18,13,22,21,12,3,7,26,16,6,4,5,4,0,1,2730,1458,745,527,2763,1310,501,952,197,78,45,74,238,73,78,87,1406,605,247,554,1531,671,368,492,1225,523,264,438,306,148,104,54,1,0,0,1,2,1,0,1,1,1,0,0,4,3,1,0,3,3,0,0,3,2,0,1,214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,68,0,0,0,0,22,0,0,22,72,37,12,23,19,11,5,3,4,2,2,0,66,57,9,0,860,442,142,276,1834,1043,491,300
Appelsous,SSA-P-10265,Epic|2c4f3569d60743beb7521c48e8a334c8|0,STARTER,2026-06-12T17:13:50.000Z,20260612-171350-2026-2v2-2v2-GSL-UQF-G2,2026,2v2,2v2,1,GSL,UQF,5,2,13,WHITE RABBIT GAMING,FALSE,FALSE,0,Forbidden Temple,41,18,7,16,59,30,15,13,48,19,11,18,52,29,12,11,45,24,9,13,55,24,14,16,12,3,2,7,21,7,4,10,75,38,17,20,25,10,6,9,2613,2856,2869,2103,456963,212949,113037,130977,282319,139000,65237,78082,165878,69987,45704,50187,149247,62466,41106,45675,16631,7521,4598,4512,55,54,62,55,6,2,2,2,16,7,5,4,43,20,10,13,41,21,8,12,0,0,0,0,65,33,14,18,35,16,9,11,31,13,8,10,5,2,1,1,37,42,35,29,25,7,7,10,57,24,13,19,15,9,4,3,28,15,6,7,4,2,1,1,2487,1447,485,555,2457,1416,361,680,248,150,47,51,221,80,79,62,1450,851,241,358,1405,624,356,425,1212,534,300,378,193,90,56,47,4,1,0,3,1,0,0,1,2,0,1,1,3,0,1,2,5,1,1,3,1,1,0,0,242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,2,1,1,112,0,19,93,52,46,71,44,0,0,0,0,28,0,19,93,0,0,0,0,79,38,15,26,19,11,5,3,25,3,7,15,301,192,109,0,923,453,173,297,1599,908,391,300
Appelsous,SSA-P-10265,Epic|2c4f3569d60743beb7521c48e8a334c8|0,STARTER,2026-06-12T17:22:23.000Z,20260612-172223-2026-2v2-2v2-GSL-UQF-G3,2026,2v2,2v2,1,GSL,UQF,5,3,20,WHITE RABBIT GAMING,FALSE,FALSE,0,DFH Stadium,52,17,13,22,48,21,16,11,55,16,16,23,45,22,13,10,65,26,20,19,35,12,9,14,23,5,12,6,19,5,7,7,68,28,20,20,32,10,10,12,2346,2593,2699,1745,482184,181656,136956,163572,279937,110237,81678,88022,191443,68202,52390,70851,186254,67923,50876,67455,5189,279,1514,3396,56,56,54,58,5,1,1,2,12,4,4,5,46,19,11,16,41,15,14,12,0,0,0,0,63,25,18,20,37,13,11,13,35,13,10,12,1,0,0,1,32,39,35,22,31,9,11,11,64,23,17,24,11,2,3,5,25,13,9,3,4,2,2,0,2749,1125,1130,494,2753,1150,679,924,142,29,44,69,194,39,50,105,1562,722,362,478,1510,521,455,534,1460,519,440,501,50,2,15,33,4,1,3,0,0,0,0,0,7,0,6,1,2,0,0,2,5,2,2,1,4,1,2,1,560,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,3,2,0,1,99,12,0,87,53,61,0,37,62,0,0,62,33,6,0,87,2,0,0,2,88,42,17,29,20,8,10,2,16,11,5,0,324,213,111,0,1040,493,199,348,1676,587,889,200
Appelsous,SSA-P-10265,Epic|2c4f3569d60743beb7521c48e8a334c8|0,STARTER,2026-06-12T17:50:39.000Z,20260612-175039-2026-2v2-2v2-GSL-LQF-G1,2026,2v2,2v2,1,GSL,LQF,5,1,32,WHITE RABBIT GAMING,FALSE,FALSE,0,Mannfield (Night),44,23,7,14,57,34,14,9,38,18,7,13,63,40,13,10,54,32,11,11,46,25,10,12,13,5,4,4,14,7,3,4,71,43,15,13,29,14,6,10,1992,2147,2362,1429,446681,245890,99609,101182,281449,163177,68548,49724,157683,79132,28781,49770,139362,70580,26389,42393,18321,8552,2392,7377,54,53,62,54,5,2,1,2,13,6,3,3,43,24,10,9,44,26,8,10,0,0,0,0,66,39,15,13,34,18,6,10,30,16,5,9,4,2,0,2,39,39,45,37,18,10,3,5,48,28,9,11,28,15,6,7,24,13,6,5,6,3,3,0,2367,1352,786,229,2269,1282,393,594,201,113,64,24,196,93,35,68,1265,709,277,279,1364,710,240,414,1198,631,220,347,166,79,20,67,2,0,1,1,1,0,1,0,0,0,0,0,2,1,1,0,2,1,1,0,1,0,0,1,166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,17,17,0,0,80,80,0,0,63,63,0,0,17,17,0,0,1,1,0,0,61,40,8,13,17,10,6,1,29,26,3,0,112,72,34,6,703,454,93,156,1588,928,566,94
Appelsous,SSA-P-10265,Epic|2c4f3569d60743beb7521c48e8a334c8|0,STARTER,2026-06-12T17:57:50.000Z,20260612-175750-2026-2v2-2v2-GSL-LQF-G2,2026,2v2,2v2,1,GSL,LQF,5,2,38,WHITE RABBIT GAMING,FALSE,FALSE,0,Forbidden Temple,47,16,12,20,55,23,18,14,49,12,15,21,54,26,15,12,55,20,16,19,45,19,12,15,18,2,8,8,26,5,10,12,69,30,19,20,31,8,9,14,2227,2377,2565,1837,496385,183947,137192,175246,298730,117869,86863,93998,188981,63020,47429,78532,170768,62347,42728,65693,18213,673,4701,12839,56,54,57,59,6,1,2,3,15,5,5,6,46,17,12,17,38,17,11,11,0,0,0,0,65,26,19,20,35,12,9,14,32,12,8,12,3,0,1,2,35,37,40,30,21,6,7,8,58,22,16,20,19,8,4,8,23,9,9,6,5,2,2,0,2865,1135,1216,514,2896,1083,788,1025,213,46,85,82,256,64,71,121,1629,493,531,605,1486,512,376,598,1346,503,339,504,140,9,37,94,3,1,1,1,3,1,1,1,5,0,4,1,4,0,2,2,6,1,3,2,6,1,2,3,512,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,113,0,90,23,75,0,81,68,82,0,0,82,57,0,90,23,72,0,0,72,71,34,17,20,21,7,11,3,2,2,0,0,148,47,101,0,850,406,204,240,1952,653,999,300
Appelsous,SSA-P-10265,Epic|2c4f3569d60743beb7521c48e8a334c8|0,STARTER,2026-06-12T18:05:40.000Z,20260612-180540-2026-2v2-2v2-GSL-LQF-G3,2026,2v2,2v2,1,GSL,LQF,5,3,45,WHITE RABBIT GAMING,TRUE,FALSE,0,DFH Stadium,51,24,12,16,49,26,12,11,48,18,12,19,52,32,12,8,63,30,13,20,37,19,11,6,35,16,8,11,32,15,5,11,73,40,18,15,27,9,6,12,1929,1829,2602,1687,466362,215903,118293,132166,275203,130414,74346,70443,181805,81181,41330,59294,167886,80013,40647,47226,13919,1168,683,12068,53,50,61,56,4,1,1,1,12,4,5,2,43,18,9,15,45,26,9,9,0,0,0,0,64,32,16,15,36,17,8,11,34,17,7,9,3,0,0,2,35,34,40,36,18,6,6,6,57,29,13,15,22,13,4,5,21,8,6,6,4,1,2,2,2639,1124,878,637,2632,1230,505,897,126,33,46,47,158,58,59,41,1252,540,285,427,1549,740,314,495,1428,728,305,395,121,12,9,100,3,1,2,0,4,2,0,2,7,3,4,0,5,2,1,2,5,2,1,2,11,4,3,4,800,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,74,74,0,0,45,0,0,45,0,0,0,0,0,0,0,0,74,39,18,17,17,6,6,5,13,0,5,8,142,75,67,0,875,468,211,196,1558,525,533,500
Appelsous,SSA-P-10265,Epic|2c4f3569d60743beb7521c48e8a334c8|0,STARTER,2026-06-12T18:13:37.000Z,20260612-181337-2026-2v2-2v2-GSL-LQF-G4,2026,2v2,2v2,1,GSL,LQF,5,4,53,WHITE RABBIT GAMING,TRUE,FALSE,0,Utopia Coliseum (Dusk),40,18,7,14,60,26,19,16,57,22,15,20,43,22,11,10,54,26,13,15,46,19,13,14,29,14,10,5,13,6,3,4,64,33,15,16,36,12,11,13,2305,2078,3048,2245,485133,219956,121651,143526,324951,159468,82455,83028,152444,57677,36723,58044,146499,56931,34473,55095,5945,746,2250,2949,56,57,59,55,5,2,2,2,15,6,5,4,46,22,10,13,39,16,10,13,1,0,1,0,69,33,18,18,31,11,8,12,29,11,7,11,2,0,1,1,43,48,49,33,18,5,5,7,47,20,12,15,20,7,4,9,33,18,9,6,9,6,3,0,2677,1204,1192,281,2731,1218,610,903,162,76,45,41,217,68,81,68,1670,823,408,439,1280,444,327,509,1210,437,302,471,70,7,25,38,3,1,0,2,6,2,3,1,10,3,7,0,5,3,1,1,5,2,1,2,13,8,3,2,647,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,6,6,0,0,83,42,17,24,20,7,12,1,14,14,0,0,259,155,62,42,982,490,204,288,1741,545,1138,58
Appelsous,SSA-P-10265,Epic|2c4f3569d60743beb7521c48e8a334c8|0,STARTER,2026-06-12T18:21:19.000Z,20260612-182119-2026-2v2-2v2-GSL-LQF-G5,2026,2v2,2v2,1,GSL,LQF,5,5,58,WHITE RABBIT GAMING,FALSE,FALSE,0,Champions Field,48,20,11,17,52,22,14,16,53,16,13,24,47,26,13,8,59,26,16,16,41,16,10,16,20,9,6,5,22,7,5,9,69,33,19,17,31,9,7,15,2437,2325,2547,2603,510345,201617,125337,183391,323661,125547,74986,123128,177693,72750,48013,56930,163149,64231,48013,50905,14544,8519,0,6025,59,56,60,66,9,2,2,5,22,7,5,10,44,17,11,16,35,18,10,7,0,0,0,0,67,28,16,23,33,14,10,9,30,12,10,8,3,2,0,1,41,44,46,35,17,4,6,7,50,20,12,18,18,8,4,7,31,14,9,8,4,2,1,1,2722,909,998,815,2726,1191,673,862,391,64,71,256,378,92,95,191,1657,622,376,659,1387,588,406,393,1241,494,406,341,146,94,0,52,1,1,0,0,1,0,1,0,2,0,2,0,2,0,1,1,3,0,2,1,1,0,1,0,366,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34,0,0,0,0,39,0,0,39,81,36,14,31,24,7,10,7,30,13,0,17,651,146,218,287,942,419,168,355,1749,554,782,413
carca,SSA-P-10210,Steam|76561198995240510|0,STARTER,2026-06-12T17:08:08.000Z,20260612-170808-2026-2v2-2v2-GSL-UQF-G1,2026,2v2,2v2,1,GSL,UQF,5,1,8,GOOD LITTLE KITTENS,FALSE,FALSE,0,Mannfield (Night),53,17,12,25,48,19,12,17,53,11,13,29,48,25,11,12,48,16,9,23,52,20,14,18,29,12,5,12,24,6,4,15,72,29,17,25,28,6,5,16,1826,1912,2220,1623,470846,162499,112424,195923,233217,80413,63986,88818,225444,78194,45151,102099,194453,69136,45151,80166,30991,9058,0,21933,56,54,63,56,8,2,3,3,17,5,6,6,42,15,9,19,40,16,9,16,0,0,0,0,55,20,14,21,45,16,9,20,38,14,9,16,7,2,0,5,44,50,47,38,17,3,5,9,42,13,11,19,27,9,4,13,31,14,8,9,5,2,2,1,2976,1067,1009,900,2982,1154,583,1245,166,39,58,69,313,75,112,126,1168,427,321,420,1842,659,342,841,1533,557,342,634,309,102,0,207,7,1,2,4,6,2,0,4,9,4,3,2,8,3,1,4,8,4,1,3,9,4,1,4,384,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,48,48,0,0,79,34,15,30,21,7,9,5,10,2,0,8,158,60,68,30,938,406,180,352,1942,640,832,470
carca,SSA-P-10210,Steam|76561198995240510|0,STARTER,2026-06-12T17:16:25.000Z,20260612-171625-2026-2v2-2v2-GSL-UQF-G2,2026,2v2,2v2,1,GSL,UQF,5,2,14,GOOD LITTLE KITTENS,TRUE,FALSE,0,Forbidden Temple,51,21,11,19,49,27,13,9,47,17,10,21,53,31,14,8,47,23,11,13,53,26,12,15,23,8,6,9,27,15,5,8,81,41,20,20,19,8,4,8,2086,2290,2229,1679,469038,214705,111055,143278,222247,107016,58934,56297,233295,101355,48968,82972,210555,95347,42781,72427,22740,6008,6187,10545,54,51,56,59,5,3,1,2,15,7,4,5,40,18,8,14,44,23,11,10,0,0,0,0,54,27,14,13,46,21,9,15,41,20,8,13,5,1,1,2,34,37,35,27,19,8,4,7,57,26,14,17,22,11,4,7,21,12,6,4,4,2,2,0,2480,1238,911,331,2570,1313,485,772,71,56,9,6,240,110,39,91,946,475,240,231,1899,883,385,631,1704,822,339,543,195,61,46,88,5,3,0,2,5,1,3,1,13,3,5,5,7,4,1,2,4,1,0,3,5,1,1,3,924,0,0,0,3,0,0,0,7,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,36,19,19,17,9,7,1,13,1,0,12,18,9,9,0,875,431,228,216,1682,891,691,100
carca,SSA-P-10210,Steam|76561198995240510|0,STARTER,2026-06-12T17:23:18.000Z,20260612-172318-2026-2v2-2v2-GSL-UQF-G3,2026,2v2,2v2,1,GSL,UQF,5,3,21,GOOD LITTLE KITTENS,FALSE,FALSE,0,DFH Stadium,54,23,13,18,47,16,13,17,48,16,13,19,52,23,13,16,51,23,14,13,49,16,11,22,30,8,14,8,28,10,7,11,72,33,16,23,28,6,10,12,1933,1878,1936,2051,470185,175390,122391,172404,261023,90946,78514,91563,197269,80200,40536,76533,176498,68058,34870,73570,20771,12142,5666,2963,55,53,57,57,6,1,2,3,14,2,5,7,41,18,9,14,45,18,12,15,0,0,0,0,62,23,17,22,38,16,9,14,34,13,7,13,4,3,1,0,42,39,41,48,18,9,6,3,45,21,13,11,24,7,6,12,31,11,7,12,5,2,2,1,2787,948,1139,700,2945,1072,732,1141,174,21,59,94,260,57,94,109,1536,459,426,651,1571,662,354,555,1386,543,309,534,185,119,45,21,1,0,0,1,4,0,1,3,3,0,3,0,10,4,3,3,9,6,1,2,13,3,7,3,520,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,27,20,26,20,4,11,5,4,3,0,1,200,7,75,118,872,321,240,311,1800,393,1025,382
carca,SSA-P-10210,Steam|76561198995240510|0,STARTER,2026-06-12T17:30:13.000Z,20260612-173013-2026-2v2-2v2-GSL-UQF-G4,2026,2v2,2v2,1,GSL,UQF,5,4,26,GOOD LITTLE KITTENS,FALSE,FALSE,0,Utopia Coliseum (Dusk),48,23,11,14,53,30,13,10,48,20,13,15,53,33,12,9,53,28,13,12,47,25,11,11,20,9,4,7,19,9,6,5,72,39,17,15,28,13,7,9,2009,2028,2292,1824,474282,245976,119312,108994,242317,122513,74181,45623,219569,116947,41479,61143,197953,106409,40519,51025,21616,10538,960,10118,56,55,62,55,6,4,1,1,18,10,5,4,41,20,11,10,40,23,8,10,0,0,0,0,56,29,16,11,44,24,8,13,39,21,7,10,5,3,0,2,41,43,39,40,15,6,5,4,49,24,14,11,23,14,4,6,28,15,6,6,4,2,2,0,2731,1670,787,274,2834,1571,482,781,145,61,45,39,269,158,51,60,1221,642,318,261,1789,966,302,521,1567,846,295,426,222,120,7,95,1,0,0,1,0,0,0,0,7,2,2,3,3,2,1,0,4,3,0,1,6,2,1,3,602,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,10,0,10,0,63,0,63,0,0,0,0,0,10,0,10,0,0,0,0,0,67,38,14,15,20,13,6,1,32,17,7,8,163,150,13,0,772,439,161,172,1837,1150,587,100
